   ,FUND_ID,FUND_NAME,PARENT_COMPANY_ID,PARENT_COMPANY_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,ACTUARIAL_ADJUSTMENT,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
11,1560,"איילון מיטב פנסיה מקיפה פאסיבי- מדדי אג""ח עד 25% במדדי מניות",163,איילון מיטב פנסיה מקיפה,קרנות חדשות,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201611,31/12/2015,0.01,0,0,0.01,0.43,0.22,1.83,0.07,2.16,,,,,,,,,97,0.06,0.08,0.07,512065202,06/08/2018
12,1560,"איילון מיטב פנסיה מקיפה פאסיבי- מדדי אג""ח עד 25% במדדי מניות",163,איילון מיטב פנסיה מקיפה,קרנות חדשות,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201612,31/12/2015,0.02,0,0,0.02,0.45,0.22,1.83,0.45,2.62,0.29,,,,,,,,97.1,0.06,0.08,0.07,512065202,06/08/2018
13,1589,איילון מיטב פנסיה מקיפה פאסיבי- מדדי מניות,163,איילון מיטב פנסיה מקיפה,קרנות חדשות,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201601,31/12/2015,,,,,0.12,0.22,1.83,-2.67,-2.67,,,,,,,,,,,,,512065202,06/08/2018
14,1589,איילון מיטב פנסיה מקיפה פאסיבי- מדדי מניות,163,איילון מיטב פנסיה מקיפה,קרנות חדשות,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201602,31/12/2015,,,,,0.12,0.22,1.83,-1.56,-4.19,,,,,,,,,,,,,512065202,06/08/2018
15,1589,איילון מיטב פנסיה מקיפה פאסיבי- מדדי מניות,163,איילון מיטב פנסיה מקיפה,קרנות חדשות,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201603,31/12/2015,,,,,0.54,0.22,1.83,1.37,-2.88,-0.19,,,,,,,,,,,,512065202,06/08/2018
16,1589,איילון מיטב פנסיה מקיפה פאסיבי- מדדי מניות,163,איילון מיטב פנסיה מקיפה,קרנות חדשות,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201604,31/12/2015,,,,,0.66,0.22,1.83,0.49,-2.4,,,,,,,,,,,,,512065202,06/08/2018
17,1589,איילון מיטב פנסיה מקיפה פאסיבי- מדדי מניות,163,איילון מיטב פנסיה מקיפה,קרנות חדשות,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201605,31/12/2015,,,,,1.37,0.22,1.83,0.75,-1.67,,,,,,,,,,,,,512065202,06/08/2018
18,1589,איילון מיטב פנסיה מקיפה פאסיבי- מדדי מניות,163,איילון מיטב פנסיה מקיפה,קרנות חדשות,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201606,31/12/2015,0.03,0,0.11,0.14,1.48,0.22,1.83,-2.26,-3.89,-0.22,,,,,,,,97.5,1,0.56,0.48,512065202,06/08/2018
19,1589,איילון מיטב פנסיה מקיפה פאסיבי- מדדי מניות,163,איילון מיטב פנסיה מקיפה,קרנות חדשות,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201607,31/12/2015,0.08,0,0.89,0.97,2.51,0.22,1.83,3.1,-0.91,,,,,,,,,98.2,1.57,0.87,0.75,512065202,06/08/2018
20,1589,איילון מיטב פנסיה מקיפה פאסיבי- מדדי מניות,163,איילון מיטב פנסיה מקיפה,קרנות חדשות,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201608,31/12/2015,0.22,0.01,0.93,1.14,3.65,0.22,1.83,0.3,-0.61,,,,,,,,,98.1,2.15,1.19,1.02,512065202,06/08/2018
21,1589,איילון מיטב פנסיה מקיפה פאסיבי- מדדי מניות,163,איילון מיטב פנסיה מקיפה,קרנות חדשות,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201609,31/12/2015,0.08,0,-0.45,-0.37,3.28,0.22,1.83,-0.14,-0.75,0.05,,,,,,,,97.7,2.16,1.2,1.03,512065202,06/08/2018
22,1589,איילון מיטב פנסיה מקיפה פאסיבי- מדדי מניות,163,איילון מיטב פנסיה מקיפה,קרנות חדשות,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201610,31/12/2015,0.07,0,0.17,0.24,3.51,0.22,1.83,-0.15,-0.9,,,,,,,,,97.2,2.28,1.26,1.08,512065202,06/08/2018
23,1589,איילון מיטב פנסיה מקיפה פאסיבי- מדדי מניות,163,איילון מיטב פנסיה מקיפה,קרנות חדשות,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201611,31/12/2015,0.1,0,0.37,0.47,4.04,0.22,1.83,1.65,0.73,,,,,,,,,97.4,2.64,1.44,1.23,512065202,06/08/2018
24,1589,איילון מיטב פנסיה מקיפה פאסיבי- מדדי מניות,163,איילון מיטב פנסיה מקיפה,קרנות חדשות,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201612,31/12/2015,-0.03,0,0.18,0.15,4.26,0.22,1.83,1.8,2.55,0.29,,,,,,,,97.2,2.8,1.55,1.33,512065202,06/08/2018
25,1608,מנורה מבטחים משלימה - יעד לפרישה 2020,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201606,31/12/2015,1.8,0.59,0.63,1.84,169.23,0.6,,0.26,,-0.12,,,,,,,,86.3,16.63,30.84,24.94,512245812,06/08/2018
26,1608,מנורה מבטחים משלימה - יעד לפרישה 2020,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201607,31/12/2015,1.52,0.72,0.59,1.39,172.34,0.6,,1.16,,,,,,,,,,86.2,17.13,31.97,26,512245812,06/08/2018
27,1608,מנורה מבטחים משלימה - יעד לפרישה 2020,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201608,31/12/2015,2.15,1.05,0.17,1.27,174.3,0.6,,-0.17,,,,,,,,,,86.4,17.17,31.32,25.05,512245812,06/08/2018
28,1608,מנורה מבטחים משלימה - יעד לפרישה 2020,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201609,31/12/2015,1.54,0.75,0.14,0.93,174.15,0.6,,-0.5,,-0.04,,,,,,,,86.7,17.08,31.5,25.98,512245812,06/08/2018
29,1608,מנורה מבטחים משלימה - יעד לפרישה 2020,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201610,31/12/2015,0.93,0.58,-0.04,0.31,174.95,0.6,,0.32,,,,,,,,,,86.8,17.15,31.7,26.02,512245812,06/08/2018
30,1608,מנורה מבטחים משלימה - יעד לפרישה 2020,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201611,31/12/2015,2.8,0.66,-0.79,1.35,176.28,0.6,,-0.19,,,,,,,,,,86.8,17.79,31.45,25.87,512245812,06/08/2018
31,1608,מנורה מבטחים משלימה - יעד לפרישה 2020,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201612,31/12/2015,1.61,0.89,-0.1,0.62,177.64,0.6,,0.51,,-0.09,,,,,,,,86.8,17.4,31.66,26.33,512245812,06/08/2018
32,1609,מנורה מבטחים משלימה - יעד לפרישה 2025,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201606,31/12/2015,1.87,0.32,-0.32,1.23,121.73,0.6,,0.07,,-0.12,,,,,,,,85.9,23.61,30.07,24.13,512245812,06/08/2018
33,1609,מנורה מבטחים משלימה - יעד לפרישה 2025,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201607,31/12/2015,1.94,0.26,0.49,2.17,125.6,0.6,,1.53,,,,,,,,,,85.7,24.93,31.73,25.66,512245812,06/08/2018
34,1609,מנורה מבטחים משלימה - יעד לפרישה 2025,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201608,31/12/2015,2.27,0.65,-0.09,1.53,127.61,0.6,,-0.22,,,,,,,,,,85.9,24.98,31.23,24.89,512245812,06/08/2018
35,1609,מנורה מבטחים משלימה - יעד לפרישה 2025,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201609,31/12/2015,1.67,0.36,0.05,1.36,128.14,0.6,,-0.53,,-0.04,,,,,,,,86.3,24.88,31.41,25.27,512245812,06/08/2018
36,1609,מנורה מבטחים משלימה - יעד לפרישה 2025,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201610,31/12/2015,0.81,0.37,-0.13,0.31,128.72,0.6,,0.25,,,,,,,,,,86.3,24.98,31.57,25.27,512245812,06/08/2018
37,1609,מנורה מבטחים משלימה - יעד לפרישה 2025,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201611,31/12/2015,3.01,0.43,0.52,3.1,131.96,0.6,,-0.07,,,,,,,,,,86.4,26.3,32.32,25.96,512245812,06/08/2018
38,1609,מנורה מבטחים משלימה - יעד לפרישה 2025,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201612,31/12/2015,1.84,0.6,-0.35,0.89,133.73,0.6,,0.78,,-0.09,,,,,,,,86.3,26.25,32.48,26.66,512245812,06/08/2018
39,1619,מנורה מבטחים משלימה - יעד לפרישה 2030,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201606,31/12/2015,2.61,0.41,0.19,2.39,143.48,0.6,,-0.16,,-0.12,,,,,,,,84.5,40.7,43.87,28.13,512245812,06/08/2018
40,1619,מנורה מבטחים משלימה - יעד לפרישה 2030,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201607,31/12/2015,2.79,0.25,0.7,3.24,149.32,0.6,,1.94,,,,,,,,,,84.3,42.97,46.47,31.27,512245812,06/08/2018
41,1619,מנורה מבטחים משלימה - יעד לפרישה 2030,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201608,31/12/2015,2.92,0.89,0.23,2.26,152.31,0.6,,-0.08,,,,,,,,,,84.5,43.57,46.4,29.67,512245812,06/08/2018
42,1619,מנורה מבטחים משלימה - יעד לפרישה 2030,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201609,31/12/2015,2.33,0.43,0.08,1.98,153.33,0.6,,-0.52,,-0.04,,,,,,,,85,43.8,46.58,30.18,512245812,06/08/2018
43,1619,מנורה מבטחים משלימה - יעד לפרישה 2030,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201610,31/12/2015,0.91,0.41,-0.31,0.19,153.59,0.6,,0.09,,,,,,,,,,84.9,43.96,47.05,30.26,512245812,06/08/2018
44,1619,מנורה מבטחים משלימה - יעד לפרישה 2030,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201611,31/12/2015,4.2,0.5,0.22,3.92,158.28,0.6,,0.31,,,,,,,,,,84.7,47.09,48.4,31.46,512245812,06/08/2018
45,1619,מנורה מבטחים משלימה - יעד לפרישה 2030,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201612,31/12/2015,2.11,0.67,-0.72,0.72,160.37,0.6,,0.99,,-0.09,,,,,,,,84.5,47.36,49.26,32.14,512245812,06/08/2018
46,1638,מנורה מבטחים משלימה - יעד לפרישה 2035,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201606,31/12/2015,3.6,0.5,0.15,3.25,194.22,0.6,,-0.48,,-0.12,,,,,,,,83.6,75.37,70.96,41.8,512245812,06/08/2018
47,1638,מנורה מבטחים משלימה - יעד לפרישה 2035,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201607,31/12/2015,3.92,0.38,0.19,3.73,202.28,0.6,,2.35,,,,,,,,,,83.4,79.61,75.28,46.93,512245812,06/08/2018
48,1638,מנורה מבטחים משלימה - יעד לפרישה 2035,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201608,31/12/2015,3.92,1.01,-0.14,2.77,206.3,0.6,,0.03,,,,,,,,,,83.7,79.82,75.03,44.05,512245812,06/08/2018
49,1638,מנורה מבטחים משלימה - יעד לפרישה 2035,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201609,31/12/2015,3.26,0.65,0.14,2.75,207.73,0.6,,-0.52,,-0.04,,,,,,,,84,79.99,75.58,45.04,512245812,06/08/2018
50,1638,מנורה מבטחים משלימה - יעד לפרישה 2035,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201610,31/12/2015,1.41,0.59,-0.66,0.16,207.74,0.6,,-0.04,,,,,,,,,,83.9,80.22,76.01,44.73,512245812,06/08/2018
51,1638,מנורה מבטחים משלימה - יעד לפרישה 2035,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201611,31/12/2015,6.11,0.72,0.47,5.86,215.43,0.6,,0.69,,,,,,,,,,83.8,84.87,78.72,47.23,512245812,06/08/2018
52,1638,מנורה מבטחים משלימה - יעד לפרישה 2035,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201612,31/12/2015,3.73,0.86,-0.95,1.92,219.61,0.6,,1.17,,-0.09,,,,,,,,83.6,86.7,80.12,48.39,512245812,06/08/2018
53,1645,מנורה מבטחים משלימה - יעד לפרישה 2040,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201601,31/12/2015,,,,,0.04,0.6,,0.85,0.85,,,,,,,,,,,,,512245812,06/08/2018
54,1645,מנורה מבטחים משלימה - יעד לפרישה 2040,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201602,31/12/2015,,,,,0.15,0.6,,-1.03,-0.19,,,,,,,,,,,,,512245812,06/08/2018
55,1645,מנורה מבטחים משלימה - יעד לפרישה 2040,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201603,31/12/2015,,,,,0.76,0.6,,1.22,1.03,-0.01,,,,,,,,,,,,512245812,06/08/2018
56,1645,מנורה מבטחים משלימה - יעד לפרישה 2040,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201604,31/12/2015,,,,,189.66,0.6,,0.81,1.85,,,,,,,,,,,,,512245812,06/08/2018
57,1645,מנורה מבטחים משלימה - יעד לפרישה 2040,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201605,31/12/2015,,,,,195.86,0.6,,1.04,2.91,,,,,,,,,,,,,512245812,06/08/2018
58,1645,מנורה מבטחים משלימה - יעד לפרישה 2040,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201606,31/12/2015,4.61,0.62,-0.4,3.59,196.81,0.6,,-0.79,2.09,-0.12,,,,,,,,82.8,96.14,84.83,42.5,512245812,06/08/2018
59,1645,מנורה מבטחים משלימה - יעד לפרישה 2040,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201607,31/12/2015,5.19,0.44,1.06,5.81,207.78,0.6,,2.73,4.88,,,,,,,,,82.7,101.55,90.07,48.28,512245812,06/08/2018
60,1645,מנורה מבטחים משלימה - יעד לפרישה 2040,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201608,31/12/2015,5.74,1.19,-0.22,4.33,213.66,0.6,,0.13,5.02,,,,,,,,,83,103.32,89.85,45.65,512245812,06/08/2018
61,1645,מנורה מבטחים משלימה - יעד לפרישה 2040,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201609,31/12/2015,3.12,0.67,2.22,4.67,217.02,0.6,,-0.48,4.51,-0.04,,,,,,,,83.5,104.44,91.19,47.25,512245812,06/08/2018
62,1645,מנורה מבטחים משלימה - יעד לפרישה 2040,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201610,31/12/2015,1.78,0.71,-0.41,0.66,217.16,0.6,,-0.21,4.29,,,,,,,,,83.4,104.68,91.59,46.59,512245812,06/08/2018
63,1645,מנורה מבטחים משלימה - יעד לפרישה 2040,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201611,31/12/2015,7.98,0.98,0.44,7.44,227.38,0.6,,1.08,5.42,,,,,,,,,83.1,112.04,96.37,51.42,512245812,06/08/2018
64,1645,מנורה מבטחים משלימה - יעד לפרישה 2040,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201612,31/12/2015,4.75,0.9,-1,2.85,232.99,0.6,,1.35,6.84,-0.09,,,,,,,,82.9,115.16,98.11,51.4,512245812,06/08/2018
65,1651,מנורה מבטחים משלימה - יעד לפרישה 2045,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201601,31/12/2015,,,,,0.15,0.6,,0.73,0.73,,,,,,,,,,,,,512245812,06/08/2018
66,1651,מנורה מבטחים משלימה - יעד לפרישה 2045,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201602,31/12/2015,,,,,0.3,0.6,,-0.99,-0.27,,,,,,,,,,,,,512245812,06/08/2018
67,1651,מנורה מבטחים משלימה - יעד לפרישה 2045,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201603,31/12/2015,,,,,0.75,0.6,,1.46,1.19,-0.01,,,,,,,,,,,,512245812,06/08/2018
68,1651,מנורה מבטחים משלימה - יעד לפרישה 2045,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201604,31/12/2015,,,,,112.99,0.6,,0.75,1.95,,,,,,,,,,,,,512245812,06/08/2018
69,1651,מנורה מבטחים משלימה - יעד לפרישה 2045,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201605,31/12/2015,,,,,117.27,0.6,,1.07,3.04,,,,,,,,,,,,,512245812,06/08/2018
70,1651,מנורה מבטחים משלימה - יעד לפרישה 2045,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201606,31/12/2015,2.96,0.38,-0.13,2.45,118.15,0.6,,-0.79,2.22,-0.12,,,,,,,,82,57.56,50.67,24.97,512245812,06/08/2018
71,1651,מנורה מבטחים משלימה - יעד לפרישה 2045,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201607,31/12/2015,4.33,0.28,0.26,4.31,125.58,0.6,,2.75,5.04,,,,,,,,,82.2,61.44,53.88,29.39,512245812,06/08/2018
72,1651,מנורה מבטחים משלימה - יעד לפרישה 2045,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201608,31/12/2015,5.71,0.77,0.25,5.19,131.78,0.6,,0.12,5.16,,,,,,,,,82.6,63.71,54.23,28.3,512245812,06/08/2018
73,1651,מנורה מבטחים משלימה - יעד לפרישה 2045,665,מנורה מבטחים משלימה,קרנות כלליות,"מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ",201609,31/12/2015,3.27,0.66,-0.35,2.26,133.22,0.6,,-0.48,4.66,-0.04,,,,,,,,83.1,64.06,55.04,29.07,512245812,06/08/2018
